contrast,layer,position_order,position,document_index,activation_difference_norm
V0_minus_V5,3,11,embedded_im_end_marker_confounded,0,1.0127112865447998
V0_minus_V5,3,11,embedded_im_end_marker_confounded,1,1.68415367603302
V0_minus_V5,3,11,embedded_im_end_marker_confounded,2,1.1167062520980835
V0_minus_V5,3,11,embedded_im_end_marker_confounded,3,1.0256075859069824
V0_minus_V5,3,11,embedded_im_end_marker_confounded,4,0.8336439728736877
V0_minus_V5,3,11,embedded_im_end_marker_confounded,5,0.972555935382843
V0_minus_V5,4,0,embedded_im_start,0,0.0
V0_minus_V5,4,0,embedded_im_start,1,0.0
V0_minus_V5,4,0,embedded_im_start,2,0.0
V0_minus_V5,4,0,embedded_im_start,3,0.0
V0_minus_V5,4,0,embedded_im_start,4,0.0
V0_minus_V5,4,0,embedded_im_start,5,0.0
V0_minus_V5,4,1,role_token,0,26.523216247558594
V0_minus_V5,4,1,role_token,1,26.679916381835938
V0_minus_V5,4,1,role_token,2,26.192279815673828
V0_minus_V5,4,1,role_token,3,25.671504974365234
V0_minus_V5,4,1,role_token,4,26.45068359375
V0_minus_V5,4,1,role_token,5,25.433061599731445
V0_minus_V5,4,2,post_role_newline,0,3.322322368621826
V0_minus_V5,4,2,post_role_newline,1,3.4724607467651367
V0_minus_V5,4,2,post_role_newline,2,3.267925500869751
V0_minus_V5,4,2,post_role_newline,3,3.324652671813965
V0_minus_V5,4,2,post_role_newline,4,3.4173331260681152
V0_minus_V5,4,2,post_role_newline,5,3.326136827468872
V0_minus_V5,4,3,command_0_12497,0,4.922635078430176
V0_minus_V5,4,3,command_0_12497,1,5.007389545440674
V0_minus_V5,4,3,command_0_12497,2,4.94439172744751
V0_minus_V5,4,3,command_0_12497,3,4.815124034881592
V0_minus_V5,4,3,command_0_12497,4,4.376318454742432
V0_minus_V5,4,3,command_0_12497,5,4.834300994873047
V0_minus_V5,4,4,command_1_279,0,1.3098058700561523
V0_minus_V5,4,4,command_1_279,1,1.3884708881378174
V0_minus_V5,4,4,command_1_279,2,1.1674598455429077
V0_minus_V5,4,4,command_1_279,3,1.274272084236145
V0_minus_V5,4,4,command_1_279,4,1.3101674318313599
V0_minus_V5,4,4,command_1_279,5,1.2652307748794556
V0_minus_V5,4,5,command_2_28285,0,2.2752749919891357
V0_minus_V5,4,5,command_2_28285,1,2.089214563369751
V0_minus_V5,4,5,command_2_28285,2,2.143913507461548
V0_minus_V5,4,5,command_2_28285,3,2.2287302017211914
V0_minus_V5,4,5,command_2_28285,4,2.152381181716919
V0_minus_V5,4,5,command_2_28285,5,2.21624755859375
V0_minus_V5,4,6,command_3_2022,0,3.202615261077881
V0_minus_V5,4,6,command_3_2022,1,3.0012762546539307
V0_minus_V5,4,6,command_3_2022,2,2.9483461380004883
V0_minus_V5,4,6,command_3_2022,3,2.82487416267395
V0_minus_V5,4,6,command_3_2022,4,2.8975157737731934
V0_minus_V5,4,6,command_3_2022,5,2.930098056793213
V0_minus_V5,4,7,command_4_3383,0,2.1872777938842773
V0_minus_V5,4,7,command_4_3383,1,2.0259037017822266
V0_minus_V5,4,7,command_4_3383,2,2.1343913078308105
V0_minus_V5,4,7,command_4_3383,3,2.014707565307617
V0_minus_V5,4,7,command_4_3383,4,2.050473690032959
V0_minus_V5,4,7,command_4_3383,5,2.0320911407470703
V0_minus_V5,4,8,command_5_323,0,2.000089406967163
V0_minus_V5,4,8,command_5_323,1,1.9506767988204956
V0_minus_V5,4,8,command_5_323,2,1.812586784362793
V0_minus_V5,4,8,command_5_323,3,1.8746321201324463
V0_minus_V5,4,8,command_5_323,4,1.9075285196304321
V0_minus_V5,4,8,command_5_323,5,1.8979828357696533
V0_minus_V5,4,9,command_6_2550,0,1.6579902172088623
V0_minus_V5,4,9,command_6_2550,1,1.5977290868759155
V0_minus_V5,4,9,command_6_2550,2,1.5681512355804443
V0_minus_V5,4,9,command_6_2550,3,1.5158250331878662
V0_minus_V5,4,9,command_6_2550,4,1.508841872215271
V0_minus_V5,4,9,command_6_2550,5,1.5501080751419067
V0_minus_V5,4,10,command_7_6896,0,1.187648057937622
V0_minus_V5,4,10,command_7_6896,1,1.2523084878921509
V0_minus_V5,4,10,command_7_6896,2,1.158552885055542
V0_minus_V5,4,10,command_7_6896,3,1.1130499839782715
V0_minus_V5,4,10,command_7_6896,4,1.1701414585113525
V0_minus_V5,4,10,command_7_6896,5,1.1557031869888306
V0_minus_V5,4,11,embedded_im_end_marker_confounded,0,1.6380953788757324
V0_minus_V5,4,11,embedded_im_end_marker_confounded,1,2.252552032470703
V0_minus_V5,4,11,embedded_im_end_marker_confounded,2,1.6869207620620728
V0_minus_V5,4,11,embedded_im_end_marker_confounded,3,1.549643635749817
V0_minus_V5,4,11,embedded_im_end_marker_confounded,4,1.4177050590515137
V0_minus_V5,4,11,embedded_im_end_marker_confounded,5,1.5267599821090698
V0_minus_V5,5,0,embedded_im_start,0,0.0
V0_minus_V5,5,0,embedded_im_start,1,0.0
V0_minus_V5,5,0,embedded_im_start,2,0.0
V0_minus_V5,5,0,embedded_im_start,3,0.0
V0_minus_V5,5,0,embedded_im_start,4,0.0
V0_minus_V5,5,0,embedded_im_start,5,0.0
V0_minus_V5,5,1,role_token,0,30.00755500793457
V0_minus_V5,5,1,role_token,1,30.12616539001465
V0_minus_V5,5,1,role_token,2,29.667301177978516
V0_minus_V5,5,1,role_token,3,29.121135711669922
V0_minus_V5,5,1,role_token,4,29.92948341369629
V0_minus_V5,5,1,role_token,5,28.848758697509766
V0_minus_V5,5,2,post_role_newline,0,6.407967567443848
V0_minus_V5,5,2,post_role_newline,1,6.593075752258301
V0_minus_V5,5,2,post_role_newline,2,6.271383285522461
V0_minus_V5,5,2,post_role_newline,3,6.203674793243408
V0_minus_V5,5,2,post_role_newline,4,6.682382106781006
V0_minus_V5,5,2,post_role_newline,5,6.432768821716309
V0_minus_V5,5,3,command_0_12497,0,5.206269264221191
V0_minus_V5,5,3,command_0_12497,1,5.308151721954346
V0_minus_V5,5,3,command_0_12497,2,5.235146522521973
V0_minus_V5,5,3,command_0_12497,3,5.107163429260254
V0_minus_V5,5,3,command_0_12497,4,4.634610652923584
V0_minus_V5,5,3,command_0_12497,5,5.12997579574585
V0_minus_V5,5,4,command_1_279,0,1.662026286125183
V0_minus_V5,5,4,command_1_279,1,1.6707541942596436
V0_minus_V5,5,4,command_1_279,2,1.5586963891983032
V0_minus_V5,5,4,command_1_279,3,1.7011281251907349
V0_minus_V5,5,4,command_1_279,4,1.5610696077346802
V0_minus_V5,5,4,command_1_279,5,1.6729040145874023
V0_minus_V5,5,5,command_2_28285,0,2.85782527923584
V0_minus_V5,5,5,command_2_28285,1,2.7225985527038574
V0_minus_V5,5,5,command_2_28285,2,2.6152610778808594
V0_minus_V5,5,5,command_2_28285,3,2.7447075843811035
V0_minus_V5,5,5,command_2_28285,4,2.6737897396087646
V0_minus_V5,5,5,command_2_28285,5,2.7398478984832764
V0_minus_V5,5,6,command_3_2022,0,4.033291339874268
V0_minus_V5,5,6,command_3_2022,1,3.7070014476776123
V0_minus_V5,5,6,command_3_2022,2,3.858928680419922
V0_minus_V5,5,6,command_3_2022,3,3.827223539352417
V0_minus_V5,5,6,command_3_2022,4,3.7496159076690674
V0_minus_V5,5,6,command_3_2022,5,3.7827670574188232
V0_minus_V5,5,7,command_4_3383,0,2.804091453552246
V0_minus_V5,5,7,command_4_3383,1,2.5333054065704346
V0_minus_V5,5,7,command_4_3383,2,2.737736225128174
V0_minus_V5,5,7,command_4_3383,3,2.624537467956543
V0_minus_V5,5,7,command_4_3383,4,2.5994460582733154
V0_minus_V5,5,7,command_4_3383,5,2.635899305343628
V0_minus_V5,5,8,command_5_323,0,2.2545087337493896
V0_minus_V5,5,8,command_5_323,1,2.1626384258270264
V0_minus_V5,5,8,command_5_323,2,2.066129207611084
V0_minus_V5,5,8,command_5_323,3,2.1172261238098145
V0_minus_V5,5,8,command_5_323,4,2.150130033493042
V0_minus_V5,5,8,command_5_323,5,2.124171018600464
V0_minus_V5,5,9,command_6_2550,0,2.125495195388794
V0_minus_V5,5,9,command_6_2550,1,2.0392072200775146
V0_minus_V5,5,9,command_6_2550,2,2.130305051803589
V0_minus_V5,5,9,command_6_2550,3,2.0355889797210693
V0_minus_V5,5,9,command_6_2550,4,1.9606600999832153
V0_minus_V5,5,9,command_6_2550,5,2.1232223510742188
V0_minus_V5,5,10,command_7_6896,0,1.4223437309265137
V0_minus_V5,5,10,command_7_6896,1,1.465694546699524
V0_minus_V5,5,10,command_7_6896,2,1.3397825956344604
V0_minus_V5,5,10,command_7_6896,3,1.29056715965271
V0_minus_V5,5,10,command_7_6896,4,1.3538503646850586
V0_minus_V5,5,10,command_7_6896,5,1.3476823568344116
V0_minus_V5,5,11,embedded_im_end_marker_confounded,0,2.0374605655670166
V0_minus_V5,5,11,embedded_im_end_marker_confounded,1,2.712111234664917
V0_minus_V5,5,11,embedded_im_end_marker_confounded,2,2.0741114616394043
V0_minus_V5,5,11,embedded_im_end_marker_confounded,3,1.863083004951477
V0_minus_V5,5,11,embedded_im_end_marker_confounded,4,1.738683819770813
V0_minus_V5,5,11,embedded_im_end_marker_confounded,5,1.9537713527679443
V0_minus_V5,6,0,embedded_im_start,0,0.0
V0_minus_V5,6,0,embedded_im_start,1,0.0
V0_minus_V5,6,0,embedded_im_start,2,0.0
V0_minus_V5,6,0,embedded_im_start,3,0.0
V0_minus_V5,6,0,embedded_im_start,4,0.0
V0_minus_V5,6,0,embedded_im_start,5,0.0
V0_minus_V5,6,1,role_token,0,36.31057357788086
V0_minus_V5,6,1,role_token,1,36.2864990234375
V0_minus_V5,6,1,role_token,2,36.08614730834961
V0_minus_V5,6,1,role_token,3,35.641883850097656
V0_minus_V5,6,1,role_token,4,36.23344802856445
V0_minus_V5,6,1,role_token,5,35.26011657714844
V0_minus_V5,6,2,post_role_newline,0,6.94891357421875
V0_minus_V5,6,2,post_role_newline,1,7.154524326324463
V0_minus_V5,6,2,post_role_newline,2,6.800657749176025
V0_minus_V5,6,2,post_role_newline,3,6.871516227722168
V0_minus_V5,6,2,post_role_newline,4,7.316098213195801
V0_minus_V5,6,2,post_role_newline,5,7.0688557624816895
V0_minus_V5,6,3,command_0_12497,0,6.073442459106445
V0_minus_V5,6,3,command_0_12497,1,6.154357433319092
V0_minus_V5,6,3,command_0_12497,2,6.07367467880249
V0_minus_V5,6,3,command_0_12497,3,5.910822868347168
V0_minus_V5,6,3,command_0_12497,4,5.507918357849121
V0_minus_V5,6,3,command_0_12497,5,5.950364112854004
V0_minus_V5,6,4,command_1_279,0,2.179385185241699
V0_minus_V5,6,4,command_1_279,1,2.1725194454193115
V0_minus_V5,6,4,command_1_279,2,2.1630442142486572
V0_minus_V5,6,4,command_1_279,3,2.350250244140625
V0_minus_V5,6,4,command_1_279,4,2.0638434886932373
V0_minus_V5,6,4,command_1_279,5,2.3529412746429443
V0_minus_V5,6,5,command_2_28285,0,3.024026393890381
V0_minus_V5,6,5,command_2_28285,1,2.876657009124756
V0_minus_V5,6,5,command_2_28285,2,2.8010597229003906
V0_minus_V5,6,5,command_2_28285,3,2.9365837574005127
V0_minus_V5,6,5,command_2_28285,4,2.8008854389190674
V0_minus_V5,6,5,command_2_28285,5,2.8910951614379883
V0_minus_V5,6,6,command_3_2022,0,4.685153007507324
V0_minus_V5,6,6,command_3_2022,1,4.345986366271973
V0_minus_V5,6,6,command_3_2022,2,4.486483097076416
V0_minus_V5,6,6,command_3_2022,3,4.551021099090576
V0_minus_V5,6,6,command_3_2022,4,4.4321208000183105
V0_minus_V5,6,6,command_3_2022,5,4.3987345695495605
V0_minus_V5,6,7,command_4_3383,0,3.6560730934143066
V0_minus_V5,6,7,command_4_3383,1,3.388714551925659
V0_minus_V5,6,7,command_4_3383,2,3.6711435317993164
V0_minus_V5,6,7,command_4_3383,3,3.4368979930877686
V0_minus_V5,6,7,command_4_3383,4,3.564089298248291
V0_minus_V5,6,7,command_4_3383,5,3.5061137676239014
V0_minus_V5,6,8,command_5_323,0,3.2383198738098145
V0_minus_V5,6,8,command_5_323,1,3.187605381011963
V0_minus_V5,6,8,command_5_323,2,3.139911651611328
V0_minus_V5,6,8,command_5_323,3,3.135394811630249
V0_minus_V5,6,8,command_5_323,4,3.2040178775787354
V0_minus_V5,6,8,command_5_323,5,3.2540032863616943
V0_minus_V5,6,9,command_6_2550,0,2.834986686706543
V0_minus_V5,6,9,command_6_2550,1,2.9394173622131348
V0_minus_V5,6,9,command_6_2550,2,2.8178534507751465
V0_minus_V5,6,9,command_6_2550,3,2.729543924331665
V0_minus_V5,6,9,command_6_2550,4,2.9450247287750244
V0_minus_V5,6,9,command_6_2550,5,2.8561747074127197
V0_minus_V5,6,10,command_7_6896,0,1.9046295881271362
V0_minus_V5,6,10,command_7_6896,1,1.9557414054870605
V0_minus_V5,6,10,command_7_6896,2,1.8151975870132446
V0_minus_V5,6,10,command_7_6896,3,1.7592781782150269
V0_minus_V5,6,10,command_7_6896,4,1.840590238571167
V0_minus_V5,6,10,command_7_6896,5,1.814705729484558
V0_minus_V5,6,11,embedded_im_end_marker_confounded,0,2.6933765411376953
V0_minus_V5,6,11,embedded_im_end_marker_confounded,1,3.4941065311431885
V0_minus_V5,6,11,embedded_im_end_marker_confounded,2,2.8346569538116455
V0_minus_V5,6,11,embedded_im_end_marker_confounded,3,2.534666061401367
V0_minus_V5,6,11,embedded_im_end_marker_confounded,4,2.4956367015838623
V0_minus_V5,6,11,embedded_im_end_marker_confounded,5,2.6158175468444824
V0_minus_V5,7,0,embedded_im_start,0,0.0
V0_minus_V5,7,0,embedded_im_start,1,0.0
V0_minus_V5,7,0,embedded_im_start,2,0.0
V0_minus_V5,7,0,embedded_im_start,3,0.0
V0_minus_V5,7,0,embedded_im_start,4,0.0
V0_minus_V5,7,0,embedded_im_start,5,0.0
V0_minus_V5,7,1,role_token,0,42.05534744262695
V0_minus_V5,7,1,role_token,1,41.883079528808594
V0_minus_V5,7,1,role_token,2,41.9703483581543
V0_minus_V5,7,1,role_token,3,41.17105484008789
V0_minus_V5,7,1,role_token,4,41.706199645996094
V0_minus_V5,7,1,role_token,5,40.76542282104492
V0_minus_V5,7,2,post_role_newline,0,14.477659225463867
V0_minus_V5,7,2,post_role_newline,1,14.534424781799316
V0_minus_V5,7,2,post_role_newline,2,14.718158721923828
V0_minus_V5,7,2,post_role_newline,3,14.424843788146973
V0_minus_V5,7,2,post_role_newline,4,15.37303352355957
V0_minus_V5,7,2,post_role_newline,5,14.555320739746094
V0_minus_V5,7,3,command_0_12497,0,7.608862400054932
V0_minus_V5,7,3,command_0_12497,1,7.503788948059082
V0_minus_V5,7,3,command_0_12497,2,7.6773552894592285
V0_minus_V5,7,3,command_0_12497,3,7.293962478637695
V0_minus_V5,7,3,command_0_12497,4,7.051092147827148
V0_minus_V5,7,3,command_0_12497,5,7.372590065002441
V0_minus_V5,7,4,command_1_279,0,2.7751450538635254
V0_minus_V5,7,4,command_1_279,1,2.685961961746216
V0_minus_V5,7,4,command_1_279,2,2.7801172733306885
V0_minus_V5,7,4,command_1_279,3,2.9388670921325684
V0_minus_V5,7,4,command_1_279,4,2.445388078689575
V0_minus_V5,7,4,command_1_279,5,2.8664498329162598
V0_minus_V5,7,5,command_2_28285,0,3.0735275745391846
V0_minus_V5,7,5,command_2_28285,1,2.9136455059051514
V0_minus_V5,7,5,command_2_28285,2,2.831042528152466
V0_minus_V5,7,5,command_2_28285,3,3.0070102214813232
V0_minus_V5,7,5,command_2_28285,4,2.8248062133789062
V0_minus_V5,7,5,command_2_28285,5,2.936582088470459
V0_minus_V5,7,6,command_3_2022,0,4.907227039337158
V0_minus_V5,7,6,command_3_2022,1,4.599569320678711
V0_minus_V5,7,6,command_3_2022,2,4.690883636474609
V0_minus_V5,7,6,command_3_2022,3,4.82530403137207
V0_minus_V5,7,6,command_3_2022,4,4.656795978546143
V0_minus_V5,7,6,command_3_2022,5,4.635496616363525
V0_minus_V5,7,7,command_4_3383,0,4.113072872161865
V0_minus_V5,7,7,command_4_3383,1,3.76019549369812
V0_minus_V5,7,7,command_4_3383,2,4.119729995727539
V0_minus_V5,7,7,command_4_3383,3,3.897899627685547
V0_minus_V5,7,7,command_4_3383,4,4.00527811050415
V0_minus_V5,7,7,command_4_3383,5,3.9822773933410645
V0_minus_V5,7,8,command_5_323,0,4.067451477050781
V0_minus_V5,7,8,command_5_323,1,3.739513635635376
V0_minus_V5,7,8,command_5_323,2,3.9279370307922363
V0_minus_V5,7,8,command_5_323,3,3.9144458770751953
V0_minus_V5,7,8,command_5_323,4,4.002765655517578
V0_minus_V5,7,8,command_5_323,5,3.9678826332092285
V0_minus_V5,7,9,command_6_2550,0,3.157627582550049
V0_minus_V5,7,9,command_6_2550,1,3.3139383792877197
V0_minus_V5,7,9,command_6_2550,2,3.102512836456299
V0_minus_V5,7,9,command_6_2550,3,3.0345330238342285
V0_minus_V5,7,9,command_6_2550,4,3.2234811782836914
V0_minus_V5,7,9,command_6_2550,5,3.17148756980896
V0_minus_V5,7,10,command_7_6896,0,2.185945510864258
V0_minus_V5,7,10,command_7_6896,1,2.2717134952545166
V0_minus_V5,7,10,command_7_6896,2,2.0888164043426514
V0_minus_V5,7,10,command_7_6896,3,2.0334067344665527
V0_minus_V5,7,10,command_7_6896,4,2.125946283340454
V0_minus_V5,7,10,command_7_6896,5,2.108130693435669
V0_minus_V5,7,11,embedded_im_end_marker_confounded,0,3.1421103477478027
V0_minus_V5,7,11,embedded_im_end_marker_confounded,1,3.9007997512817383
V0_minus_V5,7,11,embedded_im_end_marker_confounded,2,3.300693988800049
V0_minus_V5,7,11,embedded_im_end_marker_confounded,3,3.0482263565063477
V0_minus_V5,7,11,embedded_im_end_marker_confounded,4,3.031001091003418
V0_minus_V5,7,11,embedded_im_end_marker_confounded,5,3.0936856269836426
V0_minus_V5,8,0,embedded_im_start,0,0.0
V0_minus_V5,8,0,embedded_im_start,1,0.0
V0_minus_V5,8,0,embedded_im_start,2,0.0
V0_minus_V5,8,0,embedded_im_start,3,0.0
V0_minus_V5,8,0,embedded_im_start,4,0.0
V0_minus_V5,8,0,embedded_im_start,5,0.0
V0_minus_V5,8,1,role_token,0,44.372806549072266
V0_minus_V5,8,1,role_token,1,44.194278717041016
V0_minus_V5,8,1,role_token,2,44.171417236328125
V0_minus_V5,8,1,role_token,3,43.311737060546875
V0_minus_V5,8,1,role_token,4,43.85293960571289
V0_minus_V5,8,1,role_token,5,42.78386306762695
V0_minus_V5,8,2,post_role_newline,0,18.802919387817383
V0_minus_V5,8,2,post_role_newline,1,18.27922821044922
V0_minus_V5,8,2,post_role_newline,2,18.458505630493164
V0_minus_V5,8,2,post_role_newline,3,18.621625900268555
V0_minus_V5,8,2,post_role_newline,4,19.63596534729004
V0_minus_V5,8,2,post_role_newline,5,18.69373893737793
V0_minus_V5,8,3,command_0_12497,0,9.024506568908691
V0_minus_V5,8,3,command_0_12497,1,9.029370307922363
V0_minus_V5,8,3,command_0_12497,2,9.191136360168457
V0_minus_V5,8,3,command_0_12497,3,8.807657241821289
V0_minus_V5,8,3,command_0_12497,4,8.982946395874023
V0_minus_V5,8,3,command_0_12497,5,8.952354431152344
V0_minus_V5,8,4,command_1_279,0,4.527359962463379
V0_minus_V5,8,4,command_1_279,1,4.460086822509766
V0_minus_V5,8,4,command_1_279,2,4.80458402633667
V0_minus_V5,8,4,command_1_279,3,4.843860626220703
V0_minus_V5,8,4,command_1_279,4,4.736068248748779
V0_minus_V5,8,4,command_1_279,5,4.81648588180542
V0_minus_V5,8,5,command_2_28285,0,3.4057512283325195
V0_minus_V5,8,5,command_2_28285,1,3.372122287750244
V0_minus_V5,8,5,command_2_28285,2,3.259680986404419
V0_minus_V5,8,5,command_2_28285,3,3.436798334121704
V0_minus_V5,8,5,command_2_28285,4,3.37878155708313
V0_minus_V5,8,5,command_2_28285,5,3.4314208030700684
V0_minus_V5,8,6,command_3_2022,0,5.72443962097168
V0_minus_V5,8,6,command_3_2022,1,5.464854717254639
V0_minus_V5,8,6,command_3_2022,2,5.552308082580566
V0_minus_V5,8,6,command_3_2022,3,5.705445766448975
V0_minus_V5,8,6,command_3_2022,4,5.555175304412842
V0_minus_V5,8,6,command_3_2022,5,5.556374549865723
V0_minus_V5,8,7,command_4_3383,0,4.729841709136963
V0_minus_V5,8,7,command_4_3383,1,4.368112087249756
V0_minus_V5,8,7,command_4_3383,2,4.801380157470703
V0_minus_V5,8,7,command_4_3383,3,4.550294399261475
V0_minus_V5,8,7,command_4_3383,4,4.688513278961182
V0_minus_V5,8,7,command_4_3383,5,4.665238857269287
V0_minus_V5,8,8,command_5_323,0,5.017904758453369
V0_minus_V5,8,8,command_5_323,1,4.8356170654296875
V0_minus_V5,8,8,command_5_323,2,4.969711780548096
V0_minus_V5,8,8,command_5_323,3,4.995163440704346
V0_minus_V5,8,8,command_5_323,4,5.197813510894775
V0_minus_V5,8,8,command_5_323,5,5.065677165985107
V0_minus_V5,8,9,command_6_2550,0,4.094466209411621
V0_minus_V5,8,9,command_6_2550,1,4.118420124053955
V0_minus_V5,8,9,command_6_2550,2,4.00510311126709
V0_minus_V5,8,9,command_6_2550,3,3.9883463382720947
V0_minus_V5,8,9,command_6_2550,4,4.193777084350586
V0_minus_V5,8,9,command_6_2550,5,4.018296241760254
V0_minus_V5,8,10,command_7_6896,0,2.975759983062744
V0_minus_V5,8,10,command_7_6896,1,3.011183500289917
V0_minus_V5,8,10,command_7_6896,2,2.83624005317688
V0_minus_V5,8,10,command_7_6896,3,2.8016204833984375
V0_minus_V5,8,10,command_7_6896,4,2.98758864402771
V0_minus_V5,8,10,command_7_6896,5,2.891083002090454
V0_minus_V5,8,11,embedded_im_end_marker_confounded,0,4.138571739196777
V0_minus_V5,8,11,embedded_im_end_marker_confounded,1,4.798069000244141
V0_minus_V5,8,11,embedded_im_end_marker_confounded,2,4.337738037109375
V0_minus_V5,8,11,embedded_im_end_marker_confounded,3,4.303294658660889
V0_minus_V5,8,11,embedded_im_end_marker_confounded,4,4.563467025756836
V0_minus_V5,8,11,embedded_im_end_marker_confounded,5,4.300815582275391
